score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,structural,aggressive,60,15,1234,1234,0.0024311183144246355,0.9975688816855753
Score 1,structural,aggressive,60,20,1234,1234,0.0016207455429497568,0.9983792544570502
Score 1,structural,aggressive,60,30,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,40,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,50,1234,1234,0.0,1.0
Score 1,structural,aggressive,60,57,1234,1234,0.0,1.0
Score 1,structural,stealthy,60,1,1234,820,0.5317073170731708,0.46829268292682924
Score 1,structural,stealthy,60,2,1234,820,0.45,0.55
Score 1,structural,stealthy,60,3,1234,820,0.4024390243902439,0.5975609756097561
Score 1,structural,stealthy,60,5,1234,820,0.3597560975609756,0.6402439024390244
Score 1,structural,stealthy,60,10,1234,820,0.3329268292682927,0.6670731707317072
Score 1,structural,stealthy,60,15,1234,820,0.35,0.65
Score 1,structural,stealthy,60,20,1234,820,0.36585365853658536,0.6341463414634146
Score 1,structural,stealthy,60,30,1234,820,0.30853658536585366,0.6914634146341463
Score 1,structural,stealthy,60,40,1234,820,0.17560975609756097,0.8243902439024391
Score 1,structural,stealthy,60,50,1234,820,0.06219512195121951,0.9378048780487804
Score 1,structural,stealthy,60,57,1234,820,0.0,1.0
Score 1,noisy,aggressive,60,1,1234,1234,0.38006482982171796,0.619935170178282
Score 1,noisy,aggressive,60,2,1234,1234,0.09643435980551053,0.9035656401944895
Score 1,noisy,aggressive,60,3,1234,1234,0.09805510534846029,0.9019448946515397
Score 1,noisy,aggressive,60,5,1234,1234,0.08833063209076175,0.9116693679092382
Score 1,noisy,aggressive,60,10,1234,1234,0.08508914100486224,0.9149108589951378
Score 1,noisy,aggressive,60,15,1234,1234,0.06239870340356564,0.9376012965964343
Score 1,noisy,aggressive,60,20,1234,1234,0.05834683954619125,0.9416531604538088
Score 1,noisy,aggressive,60,30,1234,1234,0.0032414910858995136,0.9967585089141004
Score 1,noisy,aggressive,60,40,1234,1234,0.0008103727714748784,0.9991896272285251
Score 1,noisy,aggressive,60,50,1234,1234,0.0,1.0
Score 1,noisy,aggressive,60,57,1234,1234,0.0,1.0
Score 1,noisy,stealthy,60,1,1234,1031,0.5169738118331717,0.4830261881668283
Score 1,noisy,stealthy,60,2,1234,1031,0.49757516973811833,0.5024248302618817
Score 1,noisy,stealthy,60,3,1234,1031,0.4772065955383123,0.5227934044616878
Score 1,noisy,stealthy,60,5,1234,1031,0.47332686711930166,0.5266731328806984
Score 1,noisy,stealthy,60,10,1234,1031,0.5082444228903976,0.4917555771096024
Score 1,noisy,stealthy,60,15,1234,1031,0.5877788554801164,0.41222114451988356
Score 1,noisy,stealthy,60,20,1234,1031,0.6062075654704171,0.3937924345295829
Score 1,noisy,stealthy,60,30,1234,1031,0.6042677012609118,0.3957322987390882
Score 1,noisy,stealthy,60,40,1234,1031,0.466537342386033,0.5334626576139669
Score 1,noisy,stealthy,60,50,1234,1031,0.25897187196896215,0.7410281280310378
Score 1,noisy,stealthy,60,57,1234,1031,0.0,1.0
Score 1,structural,aggressive,70,1,1439,1439,0.3467685892981237,0.6532314107018763
Score 1,structural,aggressive,70,2,1439,1439,0.045170257123002086,0.954829742876998
Score 1,structural,aggressive,70,3,1439,1439,0.06045865184155664,0.9395413481584434
Score 1,structural,aggressive,70,5,1439,1439,0.0423905489923558,0.9576094510076442
Score 1,structural,aggressive,70,10,1439,1439,0.029881862404447533,0.9701181375955524
Score 1,structural,aggressive,70,15,1439,1439,0.011118832522585128,0.9888811674774148
Score 1,structural,aggressive,70,20,1439,1439,0.010423905489923557,0.9895760945100764
Score 1,structural,aggressive,70,30,1439,1439,0.0,1.0
Score 1,structural,aggressive,70,40,1439,1439,0.0,1.0
Score 1,structural,aggressive,70,50,1439,1439,0.0,1.0
Score 1,structural,aggressive,70,57,1439,1439,0.0,1.0
Score 1,structural,stealthy,70,1,1439,994,0.5382293762575453,0.4617706237424547
Score 1,structural,stealthy,70,2,1439,994,0.4688128772635815,0.5311871227364184
Score 1,structural,stealthy,70,3,1439,994,0.42354124748490946,0.5764587525150906
Score 1,structural,stealthy,70,5,1439,994,0.386317907444668,0.613682092555332
Score 1,structural,stealthy,70,10,1439,994,0.36016096579476864,0.6398390342052314
Score 1,structural,stealthy,70,15,1439,994,0.3903420523138833,0.6096579476861167
Score 1,structural,stealthy,70,20,1439,994,0.4104627766599598,0.5895372233400402
Score 1,structural,stealthy,70,30,1439,994,0.3551307847082495,0.6448692152917506
Score 1,structural,stealthy,70,40,1439,994,0.21730382293762576,0.7826961770623743
Score 1,structural,stealthy,70,50,1439,994,0.08551307847082495,0.9144869215291751
Score 1,structural,stealthy,70,57,1439,994,0.0,1.0
