score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,noisy,default,30,10,899,663,0.8114630467571644,0.1885369532428356
Score 1,noisy,default,30,15,899,663,0.47058823529411764,0.5294117647058824
Score 1,noisy,default,30,20,899,663,0.31221719457013575,0.6877828054298643
Score 1,noisy,default,30,30,899,663,0.277526395173454,0.722473604826546
Score 1,noisy,default,30,40,899,663,0.14328808446455504,0.856711915535445
Score 1,noisy,default,30,50,899,663,0.16138763197586728,0.8386123680241327
Score 1,noisy,default,30,70,899,663,0.021116138763197588,0.9788838612368024
Score 1,noisy,default,30,94,899,663,0.0,1.0
Score 1,structural,default,40,1,1199,1129,0.9698848538529672,0.030115146147032812
Score 1,structural,default,40,2,1199,1129,0.9698848538529672,0.030115146147032812
Score 1,structural,default,40,3,1199,1129,0.9468556244464128,0.0531443755535872
Score 1,structural,default,40,5,1199,1129,0.8724534986713907,0.12754650132860934
Score 1,structural,default,40,10,1199,1129,0.8786536758193091,0.12134632418069091
Score 1,structural,default,40,15,1199,1129,0.3941541186891054,0.6058458813108947
Score 1,structural,default,40,20,1199,1129,0.3303808680248007,0.6696191319751993
Score 1,structural,default,40,30,1199,1129,0.24446412754650132,0.7555358724534986
Score 1,structural,default,40,40,1199,1129,0.20194862710363154,0.7980513728963685
Score 1,structural,default,40,50,1199,1129,0.10806023029229407,0.8919397697077059
Score 1,structural,default,40,70,1199,1129,0.02037201062887511,0.9796279893711249
Score 1,structural,default,40,94,1199,1129,0.0,1.0
Score 1,noisy,default,40,1,1199,941,0.9638682252922423,0.03613177470775775
Score 1,noisy,default,40,2,1199,941,0.7842720510095643,0.21572794899043568
Score 1,noisy,default,40,3,1199,941,0.7970244420828906,0.20297555791710942
Score 1,noisy,default,40,5,1199,941,0.8076514346439958,0.1923485653560042
Score 1,noisy,default,40,10,1199,941,0.6950053134962806,0.3049946865037194
Score 1,noisy,default,40,15,1199,941,0.42720510095642933,0.5727948990435707
Score 1,noisy,default,40,20,1199,941,0.3134962805526036,0.6865037194473964
Score 1,noisy,default,40,30,1199,941,0.255047821466525,0.744952178533475
Score 1,noisy,default,40,40,1199,941,0.1381509032943677,0.8618490967056323
Score 1,noisy,default,40,50,1199,941,0.12221041445270989,0.8777895855472901
Score 1,noisy,default,40,70,1199,941,0.023379383634431455,0.9766206163655685
Score 1,noisy,default,40,94,1199,941,0.0,1.0
Score 1,structural,default,50,1,1499,1404,0.9672364672364673,0.03276353276353272
Score 1,structural,default,50,2,1499,1404,0.9672364672364673,0.03276353276353272
Score 1,structural,default,50,3,1499,1404,0.8945868945868946,0.10541310541310545
Score 1,structural,default,50,5,1499,1404,0.8319088319088319,0.16809116809116809
Score 1,structural,default,50,10,1499,1404,0.8383190883190883,0.1616809116809117
Score 1,structural,default,50,15,1499,1404,0.3789173789173789,0.621082621082621
Score 1,structural,default,50,20,1499,1404,0.3027065527065527,0.6972934472934473
Score 1,structural,default,50,30,1499,1404,0.2272079772079772,0.7727920227920229
Score 1,structural,default,50,40,1499,1404,0.1972934472934473,0.8027065527065527
Score 1,structural,default,50,50,1499,1404,0.10683760683760683,0.8931623931623932
